epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,1364.68,1.15149,0.65825,1.09026,0.90014,0.84846,0.93323,0.62316,1.20748,0.62097,1.14244,0.0088813,0.0088813,0.0088813
115,1375.81,1.15703,0.65583,1.08979,0.90333,0.84167,0.93168,0.62247,1.21954,0.6136,1.1567,0.0088714,0.0088714,0.0088714
116,1387.16,1.15967,0.65675,1.08635,0.8552,0.85949,0.91796,0.59521,1.26082,0.65743,1.19106,0.0088615,0.0088615,0.0088615
117,1398.21,1.15993,0.65482,1.08582,0.87363,0.87178,0.93331,0.61638,1.2305,0.63068,1.14619,0.0088516,0.0088516,0.0088516
118,1409.54,1.15585,0.65365,1.08616,0.88698,0.85661,0.93255,0.62135,1.22249,0.62688,1.1407,0.0088417,0.0088417,0.0088417
119,1420.59,1.14411,0.65296,1.08187,0.88527,0.85855,0.93163,0.61798,1.21198,0.62231,1.14799,0.0088318,0.0088318,0.0088318
120,1431.62,1.16354,0.66356,1.09316,0.88561,0.85058,0.92715,0.6149,1.21608,0.63127,1.1514,0.0088219,0.0088219,0.0088219
121,1442.82,1.14889,0.66839,1.08479,0.89123,0.84516,0.93136,0.61511,1.22597,0.62873,1.15251,0.008812,0.008812,0.008812
122,1453.9,1.14292,0.65809,1.08385,0.8865,0.85517,0.92907,0.61422,1.23797,0.62654,1.15136,0.0088021,0.0088021,0.0088021
123,1465.12,1.14612,0.65457,1.07921,0.89361,0.83292,0.92497,0.61692,1.21853,0.62856,1.14353,0.0087922,0.0087922,0.0087922
124,1476.31,1.14846,0.65075,1.08393,0.88428,0.85027,0.92619,0.60993,1.25218,0.62869,1.16994,0.0087823,0.0087823,0.0087823
125,1487.44,1.14219,0.65253,1.07965,0.87872,0.85659,0.92803,0.61464,1.23169,0.62434,1.14843,0.0087724,0.0087724,0.0087724
