epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,902.856,1.59957,1.17553,1.32692,0.78083,0.61287,0.71116,0.38459,1.62967,1.20625,1.38341,0.0091981,0.0091981,0.0091981
83,913.737,1.59849,1.16972,1.31693,0.76393,0.59343,0.68142,0.35133,1.73888,1.22768,1.48676,0.0091882,0.0091882,0.0091882
84,924.889,1.60141,1.1567,1.31719,0.81727,0.61616,0.73405,0.39874,1.61947,1.12866,1.37544,0.0091783,0.0091783,0.0091783
85,935.641,1.58741,1.16029,1.31687,0.71719,0.56254,0.62748,0.29079,1.94001,1.38868,1.64651,0.0091684,0.0091684,0.0091684
86,946.314,1.58439,1.14555,1.3131,0.7752,0.61816,0.71898,0.38128,1.68522,1.15307,1.42939,0.0091585,0.0091585,0.0091585
87,957.02,1.58353,1.15868,1.30679,0.82357,0.59484,0.71424,0.40388,1.5714,1.2227,1.36995,0.0091486,0.0091486,0.0091486
88,967.904,1.58485,1.15635,1.31371,0.80065,0.62282,0.72282,0.38437,1.66965,1.15539,1.41864,0.0091387,0.0091387,0.0091387
89,978.678,1.5807,1.13975,1.31047,0.70317,0.55422,0.60758,0.29339,1.95411,1.30494,1.63839,0.0091288,0.0091288,0.0091288
90,989.482,1.58455,1.14507,1.31252,0.81075,0.62042,0.72281,0.38458,1.67761,1.15411,1.41349,0.0091189,0.0091189,0.0091189
91,1000.21,1.57817,1.15073,1.31738,0.75925,0.61498,0.69733,0.36509,1.72262,1.19157,1.44676,0.009109,0.009109,0.009109
92,1011.04,1.57192,1.1512,1.30564,0.72719,0.59883,0.66695,0.33239,1.8423,1.25697,1.5585,0.0090991,0.0090991,0.0090991
93,1021.87,1.56829,1.13855,1.2981,0.81281,0.63087,0.73834,0.41108,1.55019,1.14033,1.36815,0.0090892,0.0090892,0.0090892
94,1032.98,1.56737,1.14451,1.29801,0.75354,0.55917,0.63408,0.31697,1.92556,1.23181,1.60651,0.0090793,0.0090793,0.0090793
95,1043.84,1.5797,1.12699,1.30144,0.79319,0.60544,0.70283,0.35949,1.78702,1.13729,1.49452,0.0090694,0.0090694,0.0090694
96,1054.53,1.57612,1.14575,1.30459,0.8037,0.6161,0.72746,0.39221,1.61073,1.17026,1.38789,0.0090595,0.0090595,0.0090595
97,1065.34,1.57841,1.14012,1.29811,0.78662,0.60943,0.70404,0.36172,1.76292,1.18905,1.49101,0.0090496,0.0090496,0.0090496
98,1076.09,1.58805,1.14877,1.31424,0.78315,0.62098,0.71856,0.38154,1.6775,1.14283,1.42805,0.0090397,0.0090397,0.0090397
99,1086.89,1.55935,1.12568,1.29769,0.76512,0.59873,0.67978,0.34023,1.83291,1.2054,1.5531,0.0090298,0.0090298,0.0090298
100,1097.98,1.57006,1.12374,1.29245,0.75818,0.60801,0.68369,0.34087,1.78954,1.21141,1.51098,0.0090199,0.0090199,0.0090199
101,1108.76,1.55825,1.12919,1.29784,0.73994,0.59699,0.66569,0.32653,1.82072,1.26826,1.53426,0.00901,0.00901,0.00901
102,1119.51,1.556,1.1268,1.29397,0.78318,0.63924,0.72881,0.39732,1.63025,1.14199,1.38465,0.0090001,0.0090001,0.0090001
