epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,1749.93,1.11666,0.61171,1.07102,0.88544,0.87368,0.9388,0.62923,1.20634,0.60173,1.13907,0.0084655,0.0084655,0.0084655
157,1760.47,1.11353,0.61841,1.06744,0.88946,0.86613,0.93566,0.62181,1.23617,0.59351,1.16113,0.0084556,0.0084556,0.0084556
158,1770.88,1.1095,0.61238,1.06066,0.90042,0.85588,0.93573,0.62229,1.24698,0.59488,1.16059,0.0084457,0.0084457,0.0084457
159,1781.43,1.10619,0.60679,1.06802,0.89883,0.85359,0.93714,0.62431,1.22644,0.59535,1.17184,0.0084358,0.0084358,0.0084358
160,1791.88,1.11457,0.60904,1.05771,0.87842,0.86259,0.9286,0.61157,1.24642,0.62345,1.17821,0.0084259,0.0084259,0.0084259
161,1802.35,1.10716,0.60734,1.06602,0.8876,0.86577,0.93668,0.62458,1.21925,0.6035,1.14737,0.008416,0.008416,0.008416
162,1812.87,1.11736,0.61481,1.06988,0.89514,0.86537,0.94047,0.62942,1.22403,0.57883,1.15315,0.0084061,0.0084061,0.0084061
163,1823.27,1.10478,0.60775,1.05744,0.89511,0.87319,0.93868,0.63169,1.20862,0.59314,1.14229,0.0083962,0.0083962,0.0083962
164,1833.86,1.11179,0.60193,1.06139,0.90713,0.83841,0.92809,0.61184,1.25337,0.61011,1.18038,0.0083863,0.0083863,0.0083863
165,1844.56,1.10959,0.61005,1.06451,0.88691,0.87072,0.93341,0.61383,1.26035,0.60737,1.16786,0.0083764,0.0083764,0.0083764
166,1855.01,1.10525,0.60483,1.06128,0.91658,0.83054,0.93093,0.61961,1.24314,0.59958,1.17061,0.0083665,0.0083665,0.0083665
167,1865.48,1.09879,0.60139,1.06298,0.90098,0.8527,0.93473,0.62109,1.23219,0.59259,1.15278,0.0083566,0.0083566,0.0083566
168,1876.02,1.09985,0.60164,1.05631,0.90525,0.84704,0.93031,0.61608,1.23667,0.60803,1.16857,0.0083467,0.0083467,0.0083467
169,1886.51,1.09491,0.5977,1.06025,0.89744,0.84998,0.93349,0.62085,1.23458,0.60671,1.16244,0.0083368,0.0083368,0.0083368
170,1896.98,1.10128,0.6048,1.05453,0.89068,0.8663,0.93433,0.62392,1.23073,0.59485,1.15097,0.0083269,0.0083269,0.0083269
171,1907.51,1.09408,0.59715,1.05853,0.91177,0.84689,0.93418,0.62512,1.21606,0.59942,1.14498,0.008317,0.008317,0.008317
172,1918.4,1.09311,0.60252,1.05591,0.88573,0.85694,0.93452,0.62188,1.23469,0.60007,1.16541,0.0083071,0.0083071,0.0083071
173,1928.79,1.10544,0.60373,1.06464,0.87442,0.87319,0.93609,0.62601,1.22262,0.58835,1.14867,0.0082972,0.0082972,0.0082972
174,1939.37,1.09461,0.59839,1.04747,0.88941,0.85765,0.93434,0.62217,1.23423,0.60419,1.16317,0.0082873,0.0082873,0.0082873
175,1949.9,1.10032,0.60047,1.05413,0.89135,0.85553,0.93401,0.62397,1.23466,0.59566,1.15884,0.0082774,0.0082774,0.0082774
176,1960.46,1.10112,0.59299,1.05461,0.89261,0.86318,0.93452,0.62313,1.21783,0.59648,1.14925,0.0082675,0.0082675,0.0082675
177,1971.01,1.10064,0.59599,1.05601,0.89528,0.85906,0.93261,0.62712,1.21208,0.5933,1.1379,0.0082576,0.0082576,0.0082576
178,1981.57,1.08116,0.58962,1.04977,0.91397,0.84441,0.9381,0.62681,1.22281,0.58811,1.14956,0.0082477,0.0082477,0.0082477
179,1992.12,1.08531,0.59185,1.05208,0.8754,0.87107,0.93611,0.62612,1.22859,0.60099,1.16343,0.0082378,0.0082378,0.0082378
180,2002.69,1.08222,0.58953,1.04582,0.90919,0.83814,0.92998,0.61408,1.24771,0.60429,1.17529,0.0082279,0.0082279,0.0082279
181,2013.23,1.08948,0.59169,1.0518,0.88624,0.85977,0.93159,0.6248,1.23846,0.59528,1.15903,0.008218,0.008218,0.008218
182,2023.82,1.0859,0.58707,1.04504,0.89065,0.86542,0.93409,0.62724,1.22926,0.58472,1.14757,0.0082081,0.0082081,0.0082081
